"east","north","evi.mean","evi.sd","annual.evi.sd","inter.evi.sd","nat.fres","Urban","Industrial","Quarry","ArtificialVeg","Arable","PermanentCrops","Pasture","HeteroAg","Forest","Scrub","OpenGround","InlandWet","MaritimeWet","InlandWater","Marine"
295000,275000,0.550710091,0.108014391,0.095793965,0.020124334,272.6,0.0049,0,0.0057,0,0.18,0,0.7614,0.0276,0.0179,0.0025,0,0,0,0,0
295000,285000,0.537929871,0.106656618,0.108393311,0.019422887,280.6,0.007,0,0,0,0.2119,0,0.7642,0.0028,0.0091,0.0049,0,0,0,0,0
295000,295000,0.477092003,0.108299281,0.117196414,0.023891003,355.4,0.0242,0,0,0.0077,0.4862,0,0.4385,0.0145,0.0078,0.0167,0,0.0044,0,0,0
295000,305000,0.559920023,0.097643991,0.087201174,0.01970202,277.9,0.0093,0,0,0,0.1359,0,0.7762,0.0644,0.0059,0.0055,0,0.0029,0,0,0
295000,315000,0.547033276,0.083466197,0.092875572,0.018002429,282.7,0.0191,0,0,0.0074,0.0024,0,0.8752,0.0329,0.0088,0.0542,0,0,0,0,0
295000,325000,0.548385934,0.084569776,0.088951217,0.01773263,285.4,0.004,0,0.0028,0,0,0,0.8742,0,0.0214,0.0945,0,0.0031,0,0,0
295000,335000,0.548862524,0.098236318,0.090051633,0.022350915,285.1,0.0066,0,0.0056,0.0022,0,0,0.8798,0.0098,0.0281,0.066,0,0,0,0.002,0
295000,345000,0.557335381,0.085730538,0.08930559,0.021262924,288.1,0.0128,0,0.002,0.0253,0.0279,0,0.9106,0.014,0.005,0,0,0,0,0.0025,0
295000,355000,0.548836971,0.085551455,0.081380427,0.016022615,285.6,0.0104,0,0,0.0078,0,0,0.8945,0.0564,0.005,0,0,0.0257,0,0,0
295000,375000,0.497069807,0.244412173,0.114810453,0.020990025,340.6,0,0,0,0,0.0173,0,0.4773,0.0335,0.0273,0.0036,0,0,0,0.4408,0
295000,385000,0.478049477,0.248153536,0.112898203,0.021106129,318.1,0.0045,0.004,0,0,0.0068,0,0.5574,0,0.0101,0,0,0,0,0.4172,0
295000,395000,0.517348183,0.130742158,0.095618026,0.014148614,278.4,0.0319,0.0181,2e-04,0.007,0,0,0.7764,0,0.0286,0.0347,0,0.0486,0,0.0544,0
295000,405000,0.53166688,0.090871465,0.099024346,0.016268552,274.8,0.0098,0,0,0,0,0,0.8673,0.0163,0.0274,0.0157,0,0.0631,0,0,0
295000,415000,0.531459526,0.095412306,0.097906324,0.017117326,274.5,0.0164,0,0,0.0034,0,0,0.8592,0,0.0189,0.0281,0,0.0742,0,0,0
295000,425000,0.533833578,0.1004043,0.100280731,0.016959749,277.1,0.0493,0,0,0.0036,0.0237,0,0.7731,0.1089,0.0121,0.0039,0,0.0255,0,0,0
295000,435000,0.542843708,0.09529464,0.094228272,0.012846497,297.7,0.0046,0,0,0,0.0658,0,0.6491,0.1649,0.0423,0.0454,0,0.0278,0,0,0
305000,115000,0.512035245,0.125575362,0.073525503,0.01610643,325.3,0.0233,0.0046,0,0.0175,0.2501,0,0.5242,0.0266,0.0379,0.01,0,0,0,0.0061,0.01
305000,125000,0.482103209,0.13734524,0.076717502,0.015807461,345.7,0.0741,0.0111,0,0.0103,0.1515,0,0.4107,0.0835,0.0139,0.0022,0,0,0.0063,0.0051,0.012
305000,135000,0.504672549,0.102275531,0.088936019,0.016960662,318,0.0027,0,0,0.0021,0.3522,0,0.553,0.0392,0.0334,0.0171,0,0,0,0,0
305000,145000,0.514532221,0.103827971,0.09220968,0.022720925,319,0.0065,0,0,0,0.2901,0,0.6892,0.0025,0.0085,0.0032,0,0,0,0,0
305000,155000,0.499261682,0.105338939,0.10247119,0.020296796,318.8,0.0078,0,0,0,0.356,0,0.5139,0.0182,0.0994,0.0047,0,0,0,0,0
305000,165000,0.518660247,0.107786057,0.103027066,0.019952673,306.9,0.0082,0,0,0.0036,0.1892,0,0.6364,0.0079,0.09,0.0602,0,0.0046,0,0,0
305000,175000,0.54039931,0.106931026,0.100803642,0.018719947,280.1,0.0077,0,0,0,0.045,0,0.5769,0.1328,0.1374,0.0629,0,0.037,0,0,0
305000,185000,0.453690213,0.107460556,0.085446063,0.011763766,363.6,0,0,0,0,0,0,0.2347,0.0493,0.3627,0.1284,0,0.2247,0,0,0
305000,195000,0.345423382,0.090615938,0.101580947,0.010999439,377.5,0,0,0,0,0,0,0,0,0.122,0.09,0,0.7869,0,0.0012,0
305000,205000,0.344421645,0.101525434,0.094471234,0.013464138,377.2,0,0,0,0,0,0,0.0336,0.0224,0.1102,0.1829,0,0.6151,0,0.0358,0
305000,215000,0.424938692,0.120386053,0.102117757,0.011996694,362.1,0,0,0,0,0,0,0.2243,0.1189,0.1802,0.1653,0,0.2919,0,0.0193,0
305000,225000,0.437378655,0.129498007,0.112421376,0.015397207,347,0.1231,0.1089,0.0263,0.0554,0.0837,0,0.3791,0.0888,0.0942,0.0341,0,0.0039,0,0.0023,0
305000,235000,0.360478768,0.120839534,0.080091209,0.013733124,374.9,0.371,0.1219,3e-04,0.1091,0.1743,0,0.1635,0.0481,0.0106,0,0,0,0,0.0012,0
305000,245000,0.44527417,0.11980617,0.117616618,0.021295413,326.2,0.0742,0.0887,0,0.0227,0.3666,0,0.419,0.0289,0,0,0,0,0,0,0
305000,255000,0.481830968,0.113128061,0.109407494,0.019145967,290.6,0.0599,0.0158,0,0.0064,0.3654,0,0.5072,0.0448,0,0,0,0,0,0,0
305000,265000,0.518690543,0.112283064,0.097174225,0.023319683,271.9,0.0157,7e-04,0.006,0.0069,0.3137,0,0.6262,0.0221,0.0087,0,0,0,0,0,0
305000,275000,0.469877548,0.126476866,0.103343731,0.023649733,342.5,0.0725,0.0309,0.029,0.0069,0.3457,0,0.4449,0.0407,0.0175,0.0065,0,0,0,0.0047,0
305000,285000,0.499930991,0.097782168,0.105564879,0.019709601,338.2,0.0163,0.0132,0.0065,0,0.2747,0,0.5584,0.1022,0.0169,0.0116,0,0,0,0,0
305000,295000,0.438520582,0.12423603,0.112466244,0.023564102,365.5,0.0137,0.0136,0,0,0.4703,0,0.2813,0.0436,0,0,0,0,0.0023,0,0
305000,305000,0.446930463,0.135890353,0.093277667,0.017557727,377.5,0.1384,0.0341,0,0.0136,0.191,0,0.3356,0.0396,0.0015,0,0,0,0.0472,0,0
305000,315000,0.519458139,0.097947252,0.093519479,0.016023746,316.4,0.0298,0.0156,0.0025,0.0098,0.0233,0,0.6982,0.0221,0.0786,0.0978,0,0.0205,7e-04,0,0
305000,325000,0.483827278,0.120872507,0.094516741,0.014428373,328.5,0.1169,0.0269,0,0,0.0078,0,0.6526,0.0151,0.0313,0.1352,0,0,0,0.0112,0.0027
305000,335000,0.569396894,0.087392282,0.090075347,0.018784742,288.6,0.0036,6e-04,0,0.0139,0.0411,0,0.9355,0,0.0051,0,0,0,0,0,0
305000,345000,0.538297058,0.095337866,0.093257345,0.019978135,290.6,0.0304,0,0.0052,0.0039,0.1375,0,0.7329,0.0812,0.0053,5e-04,0,0,0,0.003,0
305000,355000,0.489983363,0.123323378,0.088149941,0.015062059,334.2,0.2078,0.0411,0,0.032,0.0155,0,0.6694,0.017,0,0.0111,0,0,0,0.0063,0
305000,395000,0.5622149,0.091633122,0.096338326,0.014618745,279.9,0.0165,0,0,0,0,0,0.9242,0,0.0204,0.0034,0,0.0355,0,0,0
305000,405000,0.533718462,0.096750614,0.099913117,0.016235092,276.5,0.063,0.0042,1e-04,0.0108,0,0,0.8756,0,0,0.0266,0,0.0195,0,0,0
305000,415000,0.523298106,0.103790653,0.102845105,0.015568887,274,0.0082,0,0,0,0.0135,0,0.7878,0,6e-04,0.034,0,0.1558,0,0,0
305000,425000,0.542715684,0.091741312,0.111144036,0.015707736,273.8,0.0029,0,0,0.0172,0.009,0,0.8606,0.0014,0,0.0532,0,0.0557,0,0,0
305000,435000,0.538431714,0.094276196,0.102376252,0.014590163,275.1,0,0,0,0.0056,0.0201,0,0.7983,0.0246,0.0607,0.0493,0,0.0413,0,0,0
315000,135000,0.535103014,0.119022087,0.067387601,0.020572199,349.7,0.007,0,0.0058,0,0.0497,0,0.4343,0.0306,0.0041,0,0.0022,0,0,0,0.0374
315000,145000,0.564960533,0.104244832,0.071948766,0.022866803,321.2,0.0141,0,0,0,0.1376,0,0.793,0.0059,0.0101,0.0186,0.005,0,0,0,0.0039
315000,155000,0.555443197,0.107026027,0.073258789,0.020794574,321.5,0.0607,0.0066,0.0037,0.0047,0.1345,0,0.7403,0.03,0.0171,9e-04,0,0,0,0,0.0015
315000,165000,0.542878993,0.104601392,0.084662827,0.018709807,308.3,0.0158,0.0022,0,0.001,0.1478,0,0.7018,0.0464,0.061,0.0233,0,4e-04,0,0,0
315000,175000,0.509489911,0.11455173,0.097064239,0.017920567,306.3,0.0121,0,0.0035,0.0037,0.1321,0,0.555,0.0147,0.1712,0.0448,0,0.0629,0,0,0
315000,185000,0.497473602,0.107602527,0.105005501,0.018641244,344.3,0.016,0,0.0068,0.0091,0.0682,0,0.4452,0.0982,0.2153,0.0487,0,0.0925,0,0,0
315000,195000,0.444728664,0.103426067,0.102588267,0.013773797,368.1,0.0027,0,0,0,0.0153,0,0.2197,0.1058,0.3013,0.1515,0,0.2013,0,0.0022,0
315000,205000,0.401944115,0.107474412,0.089832363,0.012830441,368.8,0.0075,0,0,0,0,0,0.1779,0.0423,0.1381,0.2377,0,0.3734,0,0.0228,0
315000,215000,0.350220745,0.100640345,0.092414472,0.011828097,373.9,0,0,0,7e-04,0.0026,0,0.0407,0.0619,0.1241,0.2534,0,0.5123,0,0.0041,0
315000,225000,0.358513682,0.105942178,0.086461806,0.012384014,381.2,0.3651,0.0334,0,0.0774,0,0,0.1293,0.127,0.1058,0.0878,0,0.0736,0,5e-04,0
315000,235000,0.245004592,0.116409841,0.054824809,0.009558717,380.5,0.7059,0.0951,0,0.1147,0.0016,0,0.0214,0.0047,0,0,0,0,0.0013,0,1e-04
315000,245000,0.388130133,0.118430549,0.098845993,0.022107839,358.7,0.1191,0.1689,0.0192,0.0516,0.3564,0,0.1901,0.0914,0,0,0,0,0,0,5e-04
315000,255000,0.453453958,0.111837747,0.103947304,0.022709411,325.6,0.012,0.0162,0.004,0.0096,0.5134,0,0.3681,0.0767,0,0,0,0,0,0,0
315000,265000,0.459591712,0.122137088,0.101385028,0.022715671,336.5,0.0327,0.0118,0.0082,0.0113,0.411,0,0.3796,0.0358,0.0064,0,0.0012,0,2e-04,0,2e-04
315000,275000,0.40999467,0.138500599,0.09443989,0.018288165,371.2,0.0669,0.004,0,0.0264,0.2778,0.0036,0.1256,0.0365,0.005,0,0.0012,0,0.0036,1e-04,0.0014
315000,285000,0.469898876,0.136981733,0.095157977,0.017966079,369,0.0141,0,0,0.0013,0.2596,0,0.241,0.0267,0,0,0,0,0.0034,0,8e-04
315000,315000,0.412274639,0.140171194,0.105197223,0.015949929,378.2,0.057,7e-04,0,0.0038,0.0026,0,0.2409,0.0502,0.0833,0.1685,0,0.1741,0.0043,0,0.0137
315000,325000,0.525920467,0.10172948,0.099348694,0.017024299,282.5,0.0124,0.0028,0.0027,0.0034,0,0,0.7718,0.004,0.026,0.1607,0,0,0,0.0037,0.0128
315000,335000,0.549773704,0.084648844,0.100043957,0.020714939,290.1,0.0066,0,0,0,0.1297,0,0.8615,0.0022,0,0,0,0,0,0,0
315000,345000,0.531567416,0.103035562,0.096832712,0.020020181,303.9,0.0698,0.0038,0.0051,0.0045,0.0938,0,0.7246,0.0911,0,0,0,0,0,0.0071,0
315000,355000,0.537065464,0.097682255,0.09321346,0.019160298,292.9,0.0394,0,0,0.0044,0.1481,0,0.8079,0,0,0,0,0,0,0,0
315000,365000,0.522007126,0.106886078,0.088429541,0.016796952,324.5,0.0266,0.0031,0,0.0043,0.2428,0,0.6984,0,0.0074,0,0,0,0,0.0172,0
315000,375000,0.547518132,0.155898101,0.089519185,0.016427168,287.2,0.0176,0.0556,0.0033,0,0.0063,0,0.8105,0.0265,0.0029,0,0,0,0,0.0771,0
315000,385000,0.500501732,0.20350635,0.099254383,0.016843015,367.4,0.0727,0.066,0,0.0237,0.0589,0,0.5076,0.0608,0.0168,0,0,0,0,0.1935,0
315000,395000,0.537524774,0.086007675,0.104159275,0.012777072,281.1,0.0058,0,0.0029,0,0,0,0.9057,0,0.0291,0.0426,0,0.0136,0,0,0
315000,405000,0.531894095,0.115527778,0.116687922,0.011285971,280.4,0.0808,0.0167,0.0099,0.013,0,0,0.7942,0.0333,0,0.0519,0,0,0,0,0
315000,415000,0.509001031,0.112875914,0.107721875,0.013088714,319.3,0.0032,0,0,0,0,0,0.5645,0,0.0269,0.3322,0,0.07,0,0.003,0
315000,425000,0.35628495,0.086005195,0.085779219,0.009695911,356.1,0,0,0,0,0,0,0.0206,0.0064,0.2773,0.5814,0,0.1142,0,0,0
315000,435000,0.402042106,0.115450906,0.096311195,0.01219373,364.9,1e-04,0,0,0,0,0,0.2387,0.0322,0.1861,0.3128,0,0.2299,0,0,0
325000,175000,0.499083521,0.142614933,0.084006178,0.019364116,366.8,0.0455,0.0075,0.007,0.0102,0.0849,0,0.3572,0.0265,0.0773,0.0286,0.0056,0,0,0,0.0202
325000,185000,0.541650006,0.099860829,0.08762951,0.019293636,298.9,0.005,0,0.0058,0.0026,0.0979,0,0.7141,0.0864,0.0575,0.0233,0,0.0072,0,0,0
325000,195000,0.496396268,0.097244433,0.090207746,0.016502188,337.1,0.0318,0.0092,0.0054,0,0.1521,0,0.4636,0.078,0.1995,0.0594,0,8e-04,0,0,0
325000,205000,0.512349985,0.099907208,0.08712732,0.016774609,293.3,0.0488,0.0081,0.0027,0.0226,0.1038,0,0.551,0.0864,0.0989,0.0451,0,0.0101,0,0.0223,0
325000,215000,0.44759745,0.128040592,0.096268973,0.014006599,377.3,0.1424,0.0094,0.0058,0.0627,0.0553,0,0.2747,0.0795,0.1181,0.1078,0.0104,0,0,0,0.0017
325000,225000,0.334222559,0.124443408,0.071563029,0.013888077,382.2,0.336,0.0322,0.0033,0.0425,0.0069,0,0.0715,0.0553,0.006,0.0235,0,0,8e-04,0,0.0134
325000,255000,0.366666641,0.11666032,0.079585942,0.020573706,362.7,0.0815,0.0019,0,0.0173,0.3765,0,0.0625,0.0552,0,0,0.0014,0,0.0339,0,9e-04
325000,315000,0.498036931,0.130106407,0.087140757,0.01493959,373.9,0.0044,0.0026,0.004,0.0235,0.0025,0,0.3887,0.0512,0.0524,0.2082,0,0,0.0149,0,0.0033
325000,325000,0.359692023,0.113528991,0.100703586,0.010923367,377.8,0.0055,0,0,0,0,0,0.2119,0.0066,0.0494,0.7198,0,0,0,0.0065,0
325000,335000,0.544104135,0.089152016,0.108076534,0.018331025,286.3,0.0026,0,0,0,0.0172,0,0.9209,0.0214,0.0053,0.023,0,0,0,0.0091,0
325000,345000,0.555450129,0.084790735,0.09721013,0.018843526,285.4,0.0052,0,0,0,0.0197,0,0.897,0.031,0,0.047,0,0,0,0,0
325000,355000,0.52755925,0.091603224,0.096063179,0.021573368,287.9,0.0308,0,0,0,0.0698,0,0.8335,0.0419,0.0192,0,0,0,0,0.0046,0
325000,365000,0.441721161,0.128181577,0.091451476,0.018992041,376.9,0.1979,0.0451,0.0132,0.036,0.195,0,0.4294,0.0714,0,0.0062,0,0,0,0.0056,0
325000,375000,0.478709029,0.106100489,0.100680451,0.015068752,336.9,0.0642,0.001,0.0105,6e-04,0,0,0.6207,0,0.0141,0.2882,0,0,0,5e-04,0
325000,385000,0.532205879,0.101021153,0.097579363,0.015609705,284.5,0.0206,0.0182,0.0127,0.0187,0.0583,0,0.8458,0.024,0,0.0012,0,0,0,0,0
325000,395000,0.522834446,0.105584079,0.104642476,0.014454923,299.6,0.0329,0,0.0062,0.0048,0.0116,0,0.7242,0.0477,0.0174,0.1526,0,0,0,0.0027,0
325000,405000,0.469760814,0.10825894,0.11153896,0.011532657,332.8,0,0,0.0018,0,0,0,0.4354,7e-04,0.0357,0.5263,0,0,0,0,0
325000,415000,0.442153746,0.126802798,0.105310389,0.012844908,354.9,0.0044,0,0,0,0,0,0.3103,0.018,0.1327,0.3085,0,0.1869,0,0,0.0032
325000,425000,0.415789637,0.140307744,0.117719832,0.013802797,368.8,0.0077,0,0,0,0,0,0.2671,0.0172,0.017,0.2902,0,0.1116,0,0,0.0071
325000,435000,0.425179861,0.137123274,0.092220272,0.01732174,379.2,0,0,0,0,0,0,0.1588,0,0.0104,0.1582,0,0.1851,0,0,0.0022
335000,325000,0.345506372,0.133854644,0.080841836,0.01407248,379.6,0.0038,0,0,0,0,0,0.1885,0.0182,0.0271,0.5921,0.0031,0,4e-04,0.0131,0.0123
335000,335000,0.50006582,0.125778193,0.096565791,0.016008831,359.9,0.0515,0,0,0.0103,0.0653,0,0.5724,0,0.108,0.1142,0.0084,0,0.0121,0.0066,0
335000,345000,0.530020293,0.092906679,0.093905256,0.017880928,298.3,0.0097,0,0,0,0.0154,0,0.7554,0,0.031,0.1825,0,0,0,0.0055,0
335000,355000,0.535720166,0.089277214,0.090447888,0.01725756,286.9,0.0296,0,0.0087,0.0074,1e-04,0,0.9278,0.0104,0.0077,0,0,0,0,0.0079,0
335000,365000,0.511457404,0.114961493,0.085947515,0.019080769,354.4,0.0923,0.0066,0.0087,0.0592,8e-04,0,0.6431,0.17,0.0191,0,0,0,0,0,0
335000,375000,0.260493709,0.138079944,0.07072638,0.007719983,389.5,0.5301,0.0813,0.0025,0.0832,0,0,0.0877,0.0132,0.0145,0.0298,0,0,6e-04,0,0.0032
335000,385000,0.457382326,0.153804506,0.093382363,0.01563293,387.1,0.2108,0.0304,0.0012,0.0141,0,0,0.4003,0.0354,0.0404,0.0416,0,0,0.0011,0.0068,6e-04
335000,395000,0.537320037,0.101757422,0.100018202,0.016405605,282.2,0.0032,0,0.0041,0,0,0,0.8529,0.0044,0.0742,0.0611,0,0,0,0,0
335000,405000,0.485801008,0.133259904,0.109306872,0.014071733,360.9,0.0504,0.0012,0,0.0156,0.0214,0,0.4456,0,0.0066,0.344,0,0,0,0,0.0071
345000,345000,0.521149405,0.092821597,0.094125158,0.01631055,354.6,0.0463,0,0,0.0036,0.073,0,0.659,0.163,0.0291,0.0103,0,0.0057,0,0.0035,1e-04
345000,355000,0.550662296,0.080488244,0.085235048,0.015563826,286.8,0.0187,0,0,0.0029,0,0,0.906,0.0234,0.0435,0,0,0,0,0.0054,0
345000,365000,0.512178856,0.114652358,0.088979437,0.015226579,324.7,0.0403,0,0.0038,0,0.0584,0,0.7232,0.1194,0.0103,0,0,0,0.0066,0,0
345000,375000,0.44990264,0.133459727,0.090375426,0.013094941,377,0.1568,0.0215,0.0107,0.048,0.1157,0,0.4499,0.1216,0.0474,0,0,0,0.0027,0,0
345000,395000,0.534293506,0.161279189,0.089920205,0.013395352,354.1,0.026,0,0.0094,0.0099,0,0,0.6067,0.0116,0.0389,0.0078,0,0,0.0098,0.0057,0.0076
35000,105000,0.50345091,0.154638996,0.114046343,0.014681175,289.8,0,0,0,0.0041,0,0,0.412,0.0034,0.0041,0.057,0.0047,0.1352,0,0,0.0156
355000,345000,0.520041093,0.116492568,0.082761808,0.01771934,369.4,0.0046,0.0186,0,0.0298,0.0394,0,0.5668,0.2208,0,0.0093,0,0.0012,0.0085,0.0031,0.0125
355000,375000,0.547436865,0.120304016,0.075082032,0.017879636,359.6,0.0659,0.0144,0,0.0216,0.0048,0,0.6083,0.1827,0,0.0128,0,0,0.0056,0,2e-04
45000,105000,0.509441739,0.140292927,0.103035599,0.013019545,290.5,0.0145,0,0,0,0,0,0.4384,0.0167,0.0192,0.1816,0.0843,0.2154,0.0041,0.0014,0.0012
45000,75000,0.445622661,0.136285993,0.100935142,0.010780267,295,0.0121,0,0,0,0,0,0.3425,0.0149,0.0282,0.0575,0,0.3523,0,0,0.0066
55000,105000,0.474432934,0.143236238,0.114267115,0.016620176,299.7,0.0032,0,0,0,0,0,0.3432,0.0087,0.0236,0.1653,0.098,0.3542,0,0.0025,7e-04
55000,65000,0.404775111,0.15242291,0.115679789,0.01045737,306.5,0.0056,0,0,0.0061,0,0,0.2184,0.0647,0.013,0.1732,0.0415,0.3649,0.0011,0.108,0.002
55000,75000,0.419470863,0.091225388,0.102020938,0.009753846,302.6,0,0,0,0,0,0,0.1554,0.0625,0.0835,0.1543,0,0.5395,0,0.0042,0
55000,85000,0.40265455,0.134315425,0.112866059,0.016778314,303.2,0,0,0,0,0,0,0.1834,0.0446,0.0094,0.2435,0.0138,0.3266,0.0014,6e-04,0.0016
65000,105000,0.443972119,0.128929674,0.116665684,0.019652508,301.6,1e-04,0,0,0,0,0,0.3079,0.0113,0.0269,0.1599,0.0085,0.3896,0.0114,0,0.0026
65000,245000,0.302494724,0.090444472,0.077496182,0.00875369,309.9,0,0,0,0,0,0,0,0.1105,7e-04,0.0594,0.0113,0.4741,0,0.0836,0.0166
65000,255000,0.364607351,0.101448352,0.095449459,0.008933028,309.7,0.0083,0,0,0,0,0,0.0319,0.2176,0.0366,0.0822,0,0.4386,0,0.009,0.0207
65000,305000,0.334423085,0.118586937,0.082851824,0.010306315,297.6,0.0121,0,0,0,0,0,0.046,0.0442,0,0.0171,0.0154,0.5355,0,0.0087,0.0105
65000,45000,0.431601887,0.115702594,0.107627978,0.011768827,301.9,0.0054,0,0,0,0,0,0.0589,0.2108,0.0399,0.0033,0.0234,0.3973,0,0,0.0068
65000,65000,0.378964335,0.092822366,0.109151209,0.011052273,305.1,0.0029,0,0,0,0,0,0.0402,0.1111,0.0291,0.0874,0.0495,0.4626,0,0.0024,0.0023
65000,75000,0.353379896,0.107383868,0.103655411,0.010607406,306.9,0,0,0,0,0,0,0,0.0521,0.0437,0.1265,0.2021,0.5349,0,0.0405,0
65000,85000,0.369682774,0.111180287,0.10986333,0.012244933,305.1,0,0,0,0,0,0,0.0799,0.0618,0.0148,0.2121,0.0627,0.5404,0,0.015,0.0012
75000,105000,0.414128534,0.125317063,0.106405103,0.014118096,306,0,0,0,0,0,0,0.2345,0.0049,0,0.0317,0.0449,0.5145,0.0069,0,0.0052
75000,125000,0.577198177,0.130547291,0.085090627,0.016795621,293.1,0.0075,0,1e-04,0.0039,0.03,0,0.462,0.0033,0,0.0104,0.026,0.0294,0.0054,0,0.0127
75000,245000,0.310974225,0.077952678,0.083461866,0.008939667,304.9,0.002,0,0,0,0,0,0.0031,0.0334,0.038,0.0607,0.0033,0.658,0,0.0462,0.0141
75000,255000,0.332058363,0.089967024,0.094262806,0.010559737,302.5,0,0,0,0,0,0,0,0.0184,0.0763,0.0665,0.1076,0.708,0,0.0211,0
75000,265000,0.329785415,0.121800515,0.098766532,0.016497491,309.8,0,0,0,0,0,0,0.0171,0.0504,0,0.0523,0.0763,0.3834,0,0.016,0.0124
75000,275000,0.423160825,0.119950341,0.105405985,0.00900185,311.1,0,0,0,0,0,0,0.1998,0.0563,0.0266,0.0135,0.0171,0.2682,0,0,0.0055
75000,295000,0.319331051,0.098223072,0.075179965,0.011432134,300.6,0.0035,0,0,0,0,0,0,0.0787,0.0195,0.0355,0.0414,0.4438,0.0143,0,0.002
75000,315000,0.358271583,0.128215327,0.078402109,0.008131106,300.4,0,0,0,0,0,0,0.1358,0.0615,0.0119,0.008,0.0101,0.3093,0.0089,0,0.0116
75000,325000,0.361175487,0.110219191,0.079300791,0.009170384,297.7,0,0,0,0,0,0,0.1147,0.0612,0.0042,0.0455,0.0135,0.4103,0.0098,0,0.0078
75000,335000,0.379051816,0.14136752,0.084606794,0.009164967,299.3,0.0117,0,0,0,0,0,0.2021,0.0565,0,0,0,0.2917,0.0025,0,0.0172
75000,55000,0.329985433,0.112986404,0.107815248,0.013251593,308.9,0,0,0,0,0,0,8e-04,0.1071,0.0393,0.0822,0.2933,0.3384,0,0.0125,0.0087
75000,65000,0.392033727,0.114084828,0.116214853,0.011218689,305.8,0,0,0,0.0044,0,0,0.0544,0.1702,0.0587,0.0449,0.0456,0.2427,0,6e-04,0.016
75000,75000,0.391060463,0.096209076,0.118726649,0.010365946,304.9,0,0,0,0,0,0,0.0153,0.0874,0.0713,0.0748,0.096,0.6448,0,0.0102,0
75000,85000,0.378212034,0.101263275,0.121453502,0.011488373,306.3,0,0,0,0,0,0,0.0352,0.1235,0.0768,0.1585,0.0923,0.4901,0,0.0234,0
75000,95000,0.435346146,0.145711685,0.104894268,0.01345911,294.5,0.0115,0,0.007,0.0057,0,0,0.4007,0.0914,0.0108,0.029,0,0.2541,0.0053,0.0458,0.0015
85000,105000,0.525271018,0.12253599,0.110944264,0.020918595,286.9,0.0057,0,0,0,0,0,0.6643,0.0073,0.0385,0.0074,0,0.2764,0,0,0
85000,115000,0.530093972,0.125261084,0.090966529,0.017175136,280.8,0.1013,0.0115,0,0.0116,0,0,0.6763,0.1029,0.0041,0.0136,0,0.059,0.0108,0,0
85000,125000,0.579725906,0.089577971,0.087076379,0.0151397,277.1,0.0055,0,0.0031,0,0.0118,0,0.896,0.02,0.0222,0.0096,0,0.0318,0,0,0
85000,135000,0.563295523,0.138859895,0.085118164,0.016663009,284.9,0.0034,0,0,0.0087,0.0282,0,0.6934,0.0194,0.0029,0.0091,0,0.0355,0.0019,0.0044,0.0074
85000,155000,0.556319444,0.141996428,0.086056129,0.020144667,307.2,0.0139,0,0,0,0,0,0.5456,0.0434,0.0026,0.0232,0,0.0188,0.0019,0,0.0053
85000,235000,0.301913175,0.080091923,0.084186764,0.00916968,309.1,0,0,0,0,0,0,0.0678,0.0112,0.0042,0.0241,0,0.5789,0,0.0114,0.0092
85000,245000,0.30671451,0.069229153,0.081544914,0.01158364,304.9,0,0,0,0,0,0,0,0.0548,0.0836,0.081,0.0075,0.7077,0,0.0525,0.0044
85000,255000,0.332212773,0.115432445,0.097842814,0.012470105,308.1,0,0,0,0,0,0,0.005,0.0182,0.0752,0.1622,0.1719,0.5316,0,0.0357,0
85000,265000,0.321412018,0.115733784,0.1087277,0.013228449,306.4,0.0039,0,0,0,0,0,0,0.0188,0.0316,0.2047,0.119,0.523,0,0.023,0.0127
85000,275000,0.342817511,0.094246788,0.104470194,0.011683435,299.1,4e-04,0,0,0,0,0,0.0799,0.0453,0.0556,0.0551,0.031,0.7328,0,0,0
85000,305000,0.308974294,0.085602183,0.078719279,0.015067343,290.8,0,0,0,0,0,0,0,0.0794,0.0821,0.0737,0.0058,0.7064,2e-04,0.0017,0.0043
85000,315000,0.310228887,0.075950321,0.078476341,0.013757602,288.6,0,0,0,0,0,0,0.021,0.0234,0.0442,0.0697,0,0.8384,0,0,8e-04
85000,325000,0.326520263,0.107874675,0.077399096,0.010770952,286,0.0041,0,0,0,0,0,0.0344,0.095,0.0354,0.0777,0,0.6772,0,0.0736,6e-04
85000,335000,0.351154544,0.103363661,0.079891906,0.009409752,282,0,0.0038,0,0,0,0,0.1112,0.0466,0.0748,0.0656,0.0024,0.5901,0,0.0192,0.006
85000,35000,0.431328285,0.14285132,0.090543295,0.011129179,290.6,0,0,0,0,0,0,0.2372,0.0638,0.0033,0.2358,0.0401,0.0183,0,0,0.0105
85000,55000,0.349555724,0.105372431,0.109258199,0.009286184,304.3,0,0,0,0,0,0,0.065,0.0808,0.0182,0.0879,0.1305,0.6098,0,0.0033,6e-04
85000,65000,0.356669747,0.120354728,0.131876235,0.009243139,308.5,0.0055,0,0,0,0,0,0.0291,0.1156,0.1031,0.0984,0.0503,0.3768,0,0.0209,0.0076
85000,75000,0.399382007,0.100247186,0.119840282,0.011196077,304.6,0,0,0,0.0046,0,0,0.0485,0.1356,0.0842,0.0703,0.0267,0.6259,0,0.0027,1e-04
85000,85000,0.342870894,0.11403486,0.121648512,0.01506139,306.4,0,0,0,0,0,0,0.0749,0.0609,0.0232,0.0996,0.2421,0.4931,0,0.0058,0
